3 4.5 -0.767453
3 5 -0.436976
3 5.5 -0.0182023
3 6 0.412338
3 6.5 0.768008
3 7 0.971762
3 7.5 0.975069
3 8 0.771232
3 8.5 0.399434
3 9 -0.0620152
3 9.5 -0.51212
3 10 -0.849759

3.5 -10 -0.920763
3.5 -9.5 -0.643797
3.5 -9 -0.229755
3.5 -8.5 0.230304
3.5 -8 0.638581
3.5 -7.5 0.91207
3.5 -7 0.999615
3.5 -6.5 0.890856
3.5 -6 0.615513
3.5 -5.5 0.233832
3.5 -5 -0.178939
3.5 -4.5 -0.549953
3.5 -4 -0.823817
3.5 -3.5 -0.971962
3.5 -3 -0.99474
3.5 -2.5 -0.916631
3.5 -2 -0.77678
3.5 -1.5 -0.618077
3.5 -1 -0.478076
3.5 -0.5 -0.383831
3.5 0 -0.350783
3.5 0.5 -0.383831
3.5 1 -0.478076
3.5 1.5 -0.618077
3.5 2 -0.77678
3.5 2.5 -0.916631
3.5 3 -0.99474
3.5 3.5 -0.971962
3.5 4 -0.823817
3.5 4.5 -0.549953
3.5 5 -0.178939
3.5 5.5 0.233832
3.5 6 0.615513
3.5 6.5 0.890856
3.5 7 0.999615
3.5 7.5 0.91207
3.5 8 0.638581
3.5 8.5 0.230304
3.5 9 -0.229755
3.5 9.5 -0.643797
3.5 10 -0.920763

4 -10 -0.974739
4 -9.5 -0.772638
4 -9 -0.411482
4 -8.5 0.0306261
4 -8 0.462228
4 -7.5 0.798487
4 -7 0.978389
4 -6.5 0.9755
4 -6 0.800373
4 -5.5 0.494752
4 -5 0.119652
4 -4.5 -0.259388
4 -4 -0.586176
4 -3.5 -0.823817
4 -3 -0.958924
4 -2.5 -0.999989
4 -2 -0.971278
4 -1.5 -0.904587
4 -1 -0.831339
4 -0.5 -0.77678
4 0 -0.756802
4 0.5 -0.77678
4 1 -0.831339
4 1.5 -0.904587
4 2 -0.971278
4 2.5 -0.999989
4 3 -0.958924
4 3.5 -0.823817
4 4 -0.586176
4 4.5 -0.259388
4 5 0.119652
4 5.5 0.494752
4 6 0.800373
4 6.5 0.9755
4 7 0.978389
4 7.5 0.798487
4 8 0.462228
4 8.5 0.0306261
4 9 -0.411482
4 9.5 -0.772638
4 10 -0.974739

4.5 -10 -0.999558
4.5 -9.5 -0.885291
4.5 -9 -0.595211
4.5 -8.5 -0.19172
4.5 -8 0.243524
4.5 -7.5 0.627509
4.5 -7 0.892618
4.5 -6.5 0.998663
4.5 -6 0.938
4.5 -5.5 0.733291
4.5 -5 0.429218
4.5 -4.5 0.0806879
4.5 -4 -0.259388
4.5 -3.5 -0.549953
4.5 -3 -0.767453
4.5 -2.5 -0.90669
4.5 -2 -0.977604
4.5 -1.5 -0.999519
4.5 -1 -0.99474
4.5 -0.5 -0.982992
4.5 0 -0.97753
4.5 0.5 -0.982992
4.5 1 -0.99474
4.5 1.5 -0.999519
4.5 2 -0.977604
4.5 2.5 -0.90669
4.5 3 -0.767453
4.5 3.5 -0.549953
4.5 4 -0.259388
4.5 4.5 0.0806879
4.5 5 0.429218
4.5 5.5 0.733291
4.5 6 0.938
4.5 6.5 0.998663
4.5 7 0.892618
4.5 7.5 0.627509
4.5 8 0.243524
4.5 8.5 -0.19172
4.5 9 -0.595211
4.5 9.5 -0.885291
4.5 10 -0.999558

5 -10 -0.982979
5 -9.5 -0.966359
5 -9 -0.764878
5 -8.5 -0.423009
5 -8 -0.00920304
5 -7.5 0.399434
5 -7 0.732817
5 -6.5 0.940524
5 -6 0.999044
5 -5.5 0.912702
5 -5 0.708861
5 -4.5 0.429218
5 -4 0.119652
5 -3.5 -0.178939
5 -3 -0.436976
5 -2.5 -0.63886
5 -2 -0.782095
5 -1.5 -0.873834
5 -1 -0.926185
5 -0.5 -0.951553
5 0 -0.958924
5 0.5 -0.951553
5 1 -0.926185
5 1.5 -0.873834
5 2 -0.782095
5 2.5 -0.63886
5 3 -0.436976
5 3.5 -0.178939
5 4 0.119652
5 4.5 0.429218
5 5 0.708861
5 5.5 0.912702
5 6 0.999044
5 6.5 0.940524
5 7 0.732817
5 7.5 0.399434
5 8 -0.00920304
5 8.5 -0.423009
5 9 -0.764878
5 9.5 -0.966359
5 10 -0.982979

5.5 -10 -0.914252
5.5 -9.5 -0.999832
5.5 -9 -0.901288
5.5 -8.5 -0.643797
5.5 -8 -0.279685
5.5 -7.5 0.123921
5.5 -7 0.499075
5.5 -6.5 0.789556
5.5 -6 0.959541
5.5 -5.5 0.997128
5.5 -5 0.912702
5.5 -4.5 0.733291
5.5 -4 0.494752
5.5 -3.5 0.233832
5.5 -3 -0.0182023
5.5 -2.5 -0.239317
5.5 -2 -0.41763
5.5 -1.5 -0.549953
5.5 -1 -0.63886
5.5 -0.5 -0.689287
5.5 0 -0.70554
5.5 0.5 -0.689287
5.5 1 -0.63886
5.5 1.5 -0.549953
5.5 2 -0.41763
5.5 2.5 -0.239317
5.5 3 -0.0182023
5.5 3.5 0.233832
5.5 4 0.494752
5.5 4.5 0.733291
5.5 5 0.912702
5.5 5.5 0.997128
5.5 6 0.959541
5.5 6.5 0.789556
5.5 7 0.499075
5.5 7.5 0.123921
5.5 8 -0.279685
5.5 8.5 -0.643797
5.5 9 -0.901288
5.5 9.5 -0.999832
5.5 10 -0.914252

6 -10 -0.786096
6 -9.5 -0.971212
6 -9 -0.984036
6 -8.5 -0.830246
6 -8 -0.544021
6 -7.5 -0.178939
6 -7 0.203796
6 -6.5 0.547083
6 -6 0.807261
6 -5.5 0.959541
6 -5 0.999044
6 -4.5 0.938
6 -4 0.800373
6 -3.5 0.615513
6 -3 0.412338
6 -2.5 0.21512
6 -2 0.0413582
6 -1.5 -0.0983675
6 -1 -0.199084
6 -0.5 -0.259388
6 0 -0.279415
6 0.5 -0.259388
6 1 -0.199084
6 1.5 -0.0983675
6 2 0.0413582
6 2.5 0.21512
6 3 0.412338
6 3.5 0.615513
6 4 0.800373
6 4.5 0.938
6 5 0.999044
6 5.5 0.959541
6 6 0.807261
6 6.5 0.547083
6 7 0.203796
6 7.5 -0.178939
6 8 -0.544021
6 8.5 -0.830246
6 9 -0.984036
6 9.5 -0.971212
6 10 -0.786096

6.5 -10 -0.596802
6.5 -9.5 -0.87015
6.5 -9 -0.994363
6.5 -8.5 -0.956771
6.5 -8 -0.772638
6.5 -7.5 -0.479372
6.5 -7 -0.127362
6.5 -6.5 0.230304
6.5 -6 0.547083
6.5 -5.5 0.789556
6.5 -5 0.940524
6.5 -4.5 0.998663
6.5 -4 0.9755
6.5 -3.5 0.890856
6.5 -3 0.768008
6.5 -2.5 0.629577
6.5 -2 0.494752
6.5 -1.5 0.378011
6.5 -1 0.289101
6.5 -0.5 0.233832
6.5 0 0.21512
6.5 0.5 0.233832
6.5 1 0.289101
6.5 1.5 0.378011
6.5 2 0.494752
6.5 2.5 0.629577
6.5 3 0.768008
6.5 3.5 0.890856
6.5 4 0.9755
6.5 4.5 0.998663
6.5 5 0.940524
6.5 5.5 0.789556
6.5 6 0.547083
6.5 6.5 0.230304
6.5 7 -0.127362
6.5 7.5 -0.479372
6.5 8 -0.772638
6.5 8.5 -0.956771
6.5 9 -0.994363
6.5 9.5 -0.87015
6.5 10 -0.596802

7 -10 -0.352101
7 -9.5 -0.69322
7 -9 -0.918637
7 -8.5 -0.999875
7 -8 -0.933971
7 -7.5 -0.74087
7 -7 -0.457087
7 -6.5 -0.127362
7 -6 0.203796
7 -5.5 0.499075
7 -5 0.732817
7 -4.5 0.892618
7 -4 0.978389
7 -3.5 0.999615
7 -3 0.971762
7 -2.5 0.912702
7 -2 0.839805
7 -1.5 0.768008
7 -1 0.708861
7 -0.5 0.670327
7 0 0.656987
7 0.5 0.670327
7 1 0.708861
7 1.5 0.768008
7 2 0.839805
7 2.5 0.912702
7 3 0.971762
7 3.5 0.999615
7 4 0.978389
7 4.5 0.892618
7 5 0.732817
7 5.5 0.499075
7 6 0.203796
7 6.5 -0.127362
7 7 -0.457087
7 7.5 -0.74087
7 8 -0.933971
7 8.5 -0.999875
7 9 -0.918637
7 9.5 -0.69322
7 10 -0.352101

7.5 -10 -0.0663219
7.5 -9.5 -0.446323
7.5 -9 -0.751937
7.5 -8.5 -0.942685
7.5 -8 -0.999558
7.5 -7.5 -0.925299
7.5 -7 -0.74087
7.5 -6.5 -0.479372
7.5 -6 -0.178939
7.5 -5.5 0.123921
7.5 -5 0.399434
7.5 -4.5 0.627509
7.5 -4 0.798487
7.5 -3.5 0.91207
7.5 -3 0.975069
7.5 -2.5 0.998663
7.5 -2 0.995781
7.5 -1.5 0.978969
7.5 -1 0.958925
7.5 -0.5 0.943641
7.5 0 0.938
7.5 0.5 0.943641
7.5 1 0.958925
7.5 1.5 0.978969
7.5 2 0.995781
7.5 2.5 0.998663
7.5 3 0.975069
7.5 3.5 0.91207
7.5 4 0.798487
7.5 4.5 0.627509
7.5 5 0.399434
7.5 5.5 0.123921
7.5 6 -0.178939
7.5 6.5 -0.479372
7.5 7 -0.74087
7.5 7.5 -0.925299
7.5 8 -0.999558
7.5 8.5 -0.942685
7.5 9 -0.751937
7.5 9.5 -0.446323
7.5 10 -0.0663219

8 -10 0.237584
8 -9.5 -0.146103
8 -9 -0.501019
8 -8.5 -0.779429
8 -8 -0.949821
8 -7.5 -0.999558
8 -7 -0.933971
8 -6.5 -0.772638
8 -6 -0.544021
8 -5.5 -0.279685
8 -5 -0.00920304
8 -4.5 0.243524
8 -4 0.462228
8 -3.5 0.638581
8 -3 0.771232
8 -2.5 0.864045
8 -2 0.924059
8 -1.5 0.959541
8 -1 0.978389
8 -0.5 0.986967
8 0 0.989358
8 0.5 0.986967
8 1 0.978389
8 1.5 0.959541
8 2 0.924059
8 2.5 0.864045
8 3 0.771232
8 3.5 0.638581
8 4 0.462228
8 4.5 0.243524
8 5 -0.00920304
8 5.5 -0.279685
8 6 -0.544021
8 6.5 -0.772638
8 7 -0.933971
8 7.5 -0.999558
8 8 -0.949821
8 8.5 -0.779429
8 9 -0.501019
8 9.5 -0.146103
8 10 0.237584

8.5 -10 0.52952
8.5 -9.5 0.180189
8.5 -9 -0.185865
8.5 -8.5 -0.518893
8.5 -8 -0.779429
8.5 -7.5 -0.942685
8.5 -7 -0.999875
8.5 -6.5 -0.956771
8.5 -6 -0.830246
8.5 -5.5 -0.643797
8.5 -5 -0.423009
8.5 -4.5 -0.19172
8.5 -4 0.0306261
8.5 -3.5 0.230304
8.5 -3 0.399434
8.5 -2.5 0.535209
8.5 -2 0.638581
8.5 -1.5 0.71277
8.5 -1 0.761845
8.5 -0.5 0.789556
8.5 0 0.798487
8.5 0.5 0.789556
8.5 1 0.761845
8.5 1.5 0.71277
8.5 2 0.638581
8.5 2.5 0.535209
8.5 3 0.399434
8.5 3.5 0.230304
8.5 4 0.0306261
8.5 4.5 -0.19172
8.5 5 -0.423009
8.5 5.5 -0.643797
8.5 6 -0.830246
8.5 6.5 -0.956771
8.5 7 -0.999875
8.5 7.5 -0.942685
8.5 8 -0.779429
8.5 8.5 -0.518893
8.5 9 -0.185865
8.5 9.5 0.180189
8.5 10 0.52952

9 -10 0.77534
9 -9.5 0.496777
9 -9 0.16085
9 -8.5 -0.185865
9 -8 -0.501019
9 -7.5 -0.751937
9 -7 -0.918637
9 -6.5 -0.994363
9 -6 -0.984036
9 -5.5 -0.901288
9 -5 -0.764878
9 -4.5 -0.595211
9 -4 -0.411482
9 -3.5 -0.229755
9 -3 -0.0620152
9 -2.5 0.0839083
9 -2 0.203796
9 -1.5 0.296126
9 -1 0.361049
9 -0.5 0.399434
9 0 0.412118
9 0.5 0.399434
9 1 0.361049
9 1.5 0.296126
9 2 0.203796
9 2.5 0.0839083
9 3 -0.0620152
9 3.5 -0.229755
9 4 -0.411482
9 4.5 -0.595211
9 5 -0.764878
9 5.5 -0.901288
9 6 -0.984036
9 6.5 -0.994363
9 7 -0.918637
9 7.5 -0.751937
9 8 -0.501019
9 8.5 -0.185865
9 9 0.16085
9 9.5 0.496777
9 10 0.77534

9.5 -10 0.941395
9.5 -9.5 0.763463
9.5 -9 0.496777
9.5 -8.5 0.180189
9.5 -8 -0.146103
9.5 -7.5 -0.446323
9.5 -7 -0.69322
9.5 -6.5 -0.87015
9.5 -6 -0.971212
9.5 -5.5 -0.999832
9.5 -5 -0.966359
9.5 -4.5 -0.885291
9.5 -4 -0.772638
9.5 -3.5 -0.643797
9.5 -3 -0.51212
9.5 -2.5 -0.388187
9.5 -2 -0.279685
9.5 -1.5 -0.19172
9.5 -1 -0.127362
9.5 -0.5 -0.0882559
9.5 0 -0.0751511
9.5 0.5 -0.0882559
9.5 1 -0.127362
9.5 1.5 -0.19172
9.5 2 -0.279685
9.5 2.5 -0.388187
9.5 3 -0.51212
9.5 3.5 -0.643797
9.5 4 -0.772638
9.5 4.5 -0.885291
9.5 5 -0.966359
9.5 5.5 -0.999832
9.5 6 -0.971212
9.5 6.5 -0.87015
9.5 7 -0.69322
9.5 7.5 -0.446323
9.5 8 -0.146103
9.5 8.5 0.180189
9.5 9 0.496777
9.5 9.5 0.763463
9.5 10 0.941395

10 -10 0.999988
10 -9.5 0.941395
10 -9 0.77534
10 -8.5 0.52952
10 -8 0.237584
10 -7.5 -0.0663219
10 -7 -0.352101
10 -6.5 -0.596802
10 -6 -0.786096
10 -5.5 -0.914252
10 -5 -0.982979
10 -4.5 -0.999558
10 -4 -0.974739
10 -3.5 -0.920763
10 -3 -0.849759
10 -2.5 -0.772638
10 -2 -0.698473
10 -1.5 -0.634295
10 -1 -0.585176
10 -0.5 -0.55446
10 0 -0.544021
10 0.5 -0.55446
10 1 -0.585176
10 1.5 -0.634295
10 2 -0.698473
10 2.5 -0.772638
10 3 -0.849759
10 3.5 -0.920763
10 4 -0.974739
10 4.5 -0.999558
10 5 -0.982979
10 5.5 -0.914252
10 6 -0.786096
10 6.5 -0.596802
10 7 -0.352101
10 7.5 -0.0663219
10 8 0.237584
10 8.5 0.52952
10 9 0.77534
10 9.5 0.941395
10 10 0.999988

